statePostalCode,state,county,stationId,siteNumber,placeName,huc,Region,totalArea,siteTypeDescription,latitude,longitude,latLongAccuracyDescription,googleMap
NE,NEBRASKA,CHERRY,6785200,06785200,"NORTH LOUP R NORTH OF MULLEN, NE",10210006,Missouri,242,STREAM,42.399,-101.03,F,"<a href=http://maps.google.com/?q=42.3994468892,-101.0304335366+(06785200)&z=14>google map</a>"
NE,NEBRASKA,LOUP,6786000,06786000,"NORTH LOUP RIVER AT TAYLOR, NEBR.",10210006,Missouri,2350,STREAM,41.776,-99.379,S,"<a href=http://maps.google.com/?q=41.7769444444,-99.3791666667+(06786000)&z=14>google map</a>"
NE,NEBRASKA,LOUP,6787000,06787000,"CALAMUS RIVER NR HARROP, NE",10210008,Missouri,693,STREAM,41.947,-99.386,H,"<a href=http://maps.google.com/?q=41.947,-99.3860277778+(06787000)&z=14>google map</a>"
NE,NEBRASKA,VALLEY,6788898,06788898,"MIRA CREEK NR. NORTH LOUP, NE",10210007,Missouri,66,STREAM,41.501,-98.796,R,"<a href=http://maps.google.com/?q=41.5019278374,-98.7966377804+(06788898)&z=14>google map</a>"
NE,NEBRASKA,HOWARD,6790500,06790500,"NORTH LOUP RIVER NEAR SAINT PAUL, NEBR.",10210007,Missouri,4302,STREAM,41.263,-98.449,S,"<a href=http://maps.google.com/?q=41.2633459602,-98.4492359966+(06790500)&z=14>google map</a>"
NE,NEBRASKA,HOWARD,6790501,06790501,"CONFLUENCE OF MID. AND N. LOUP, 067850 + 067905",10210007,Missouri,12447,STREAM,41.271,-98.4,F,"<a href=http://maps.google.com/?q=41.2714016509,-98.4003458013+(06790501)&z=14>google map</a>"
NE,NEBRASKA,NANCE,6791150,06791150,"LOUP RIVER NEAR PALMER, NE",10210009,Missouri,12500,STREAM,41.276,-98.252,H,"<a href=http://maps.google.com/?q=41.2763611111,-98.2521111111+(06791150)&z=14>google map</a>"
NE,NEBRASKA,GREELEY,6791500,06791500,"CEDAR RIVER NEAR SPALDING, NE",10210010,Missouri,752,STREAM,41.711,-98.446,S,"<a href=http://maps.google.com/?q=41.7113888889,-98.4469444444+(06791500)&z=14>google map</a>"
NE,NEBRASKA,NANCE,6792000,06792000,"CEDAR RIVER NEAR FULLERTON, NEBR.",10210010,Missouri,1220,STREAM,41.394,-98.003,S,"<a href=http://maps.google.com/?q=41.3944444444,-98.0038888889+(06792000)&z=14>google map</a>"
NE,NEBRASKA,PLATTE,6795100,06795100,"SHELL CR .5 MI W OF LINDSAY, NEBR.",10200201,Missouri,130.1,STREAM,41.7,-97.705,S,"<a href=http://maps.google.com/?q=41.7,-97.7055555556+(06795100)&z=14>google map</a>"
NE,NEBRASKA,PLATTE,6795126,06795126,"DRY CREEK DST FROM LINDSAY MFG. AT LINDSAY, NE",10200201,Missouri,9.6,STREAM,41.7,-97.691,F,"<a href=http://maps.google.com/?q=41.70000973,-97.6917188031+(06795126)&z=14>google map</a>"
NE,NEBRASKA,PLATTE,6795130,06795130,"SHELL CR .5 MI S 0F LINDSAY, NE",,,149.5,STREAM,41.689,-97.692,F,"<a href=http://maps.google.com/?q=41.6894543289,-97.6925520735+(06795130)&z=14>google map</a>"
NE,NEBRASKA,PLATTE,6795200,06795200,"SHELL CR SW OF TARNOV, NE",10200201,Missouri,199.2,STREAM,41.584,-97.592,F,"<a href=http://maps.google.com/?q=41.584177522,-97.5925483429+(06795200)&z=14>google map</a>"
NE,NEBRASKA,PLATTE,6795250,06795250,"SHELL CR .5 MI SW OF PLATTE CENTER, NE",10200201,Missouri,228,STREAM,41.528,-97.495,F,"<a href=http://maps.google.com/?q=41.5289002112,-97.4958783889+(06795250)&z=14>google map</a>"
NE,NEBRASKA,PLATTE,6795300,06795300,"ELM CREEK AT PLATTE CENTER, NE",10200201,Missouri,33.1,STREAM,41.537,-97.488,F,"<a href=http://maps.google.com/?q=41.5377889135,-97.4886560357+(06795300)&z=14>google map</a>"
NE,NEBRASKA,PLATTE,6795320,06795320,"SHELL CR 3 MI SE OF PLATTE CENTER, NE",10200201,Missouri,269.5,STREAM,41.516,-97.426,F,"<a href=http://maps.google.com/?q=41.5161222545,-97.4264317557+(06795320)&z=14>google map</a>"
NE,NEBRASKA,PLATTE,6795485,06795485,"SHELL CR TRIB 5 MI N OF COLUMBUS, NE",10200201,Missouri,2.21,STREAM,41.513,-97.349,F,"<a href=http://maps.google.com/?q=41.5138996118,-97.3492072063+(06795485)&z=14>google map</a>"
NE,NEBRASKA,PLATTE,6795500,06795500,"SHELL CREEK NEAR COLUMBUS, NEBR.",10200201,Missouri,294,STREAM,41.526,-97.281,S,"<a href=http://maps.google.com/?q=41.5261111111,-97.2816666667+(06795500)&z=14>google map</a>"
NE,NEBRASKA,PLATTE,6795640,06795640,"LOSEKE CR .5 MI ABV MOUTH NR COLUMBUS, NEBR.",10200201,Missouri,114.1,STREAM,41.525,-97.262,S,"<a href=http://maps.google.com/?q=41.5258333333,-97.2622222222+(06795640)&z=14>google map</a>"
NE,NEBRASKA,COLFAX,6795692,06795692,"TAYLOR CR AT CO RD .5 MI ABV MOUTH NR COLUMBUS, NE",10200201,Missouri,16.3,STREAM,41.525,-97.22,F,"<a href=http://maps.google.com/?q=41.5255652453,-97.2203149484+(06795692)&z=14>google map</a>"
NE,NEBRASKA,COLFAX,6795700,06795700,"SHELL CR 8 MI NW OF SCHUYLER, NE",10200201,Missouri,449.9,STREAM,41.511,-97.194,F,"<a href=http://maps.google.com/?q=41.5111205435,-97.1947587324+(06795700)&z=14>google map</a>"
NE,NEBRASKA,COLFAX,6795800,06795800,"SHELL CR 2 MI N OF SCHUYLER, NE",10200201,Missouri,466.8,STREAM,41.492,-97.059,F,"<a href=http://maps.google.com/?q=41.4925078561,-97.059478317+(06795800)&z=14>google map</a>"
NE,NEBRASKA,HOLT,6797500,06797500,"ELKHORN RIVER AT EWING, NEBR.",10220001,Missouri,1400,STREAM,42.268,-98.339,H,"<a href=http://maps.google.com/?q=42.2684444444,-98.3393611111+(06797500)&z=14>google map</a>"
NE,NEBRASKA,MADISON,6799000,06799000,"ELKHORN RIVER AT NORFOLK, NEBR.",10220001,Missouri,2790,STREAM,42.003,-97.426,H,"<a href=http://maps.google.com/?q=42.0037777778,-97.4260277778+(06799000)&z=14>google map</a>"
NE,NEBRASKA,CUMING,6799350,06799350,"ELKHORN RIVER AT WEST POINT, NEBR.",10220003,Missouri,4676,STREAM,41.839,-96.727,F,"<a href=http://maps.google.com/?q=41.8394441264,-96.7275324344+(06799350)&z=14>google map</a>"
NE,NEBRASKA,DODGE,6799385,06799385,"PEBBLE CREEK AT SCRIBNER, NEBR.",10220003,Missouri,204,STREAM,41.658,-96.684,S,"<a href=http://maps.google.com/?q=41.6588888889,-96.6841666667+(06799385)&z=14>google map</a>"
NE,NEBRASKA,DODGE,6799500,06799500,"LOGAN CREEK NEAR UEHLING, NEBR.",10220004,Missouri,1015,STREAM,41.712,-96.521,S,"<a href=http://maps.google.com/?q=41.7127777778,-96.5219444444+(06799500)&z=14>google map</a>"
NE,NEBRASKA,COLFAX,6799750,06799750,"TRIBUTARY TO SOUTH FORK DRY CREEK, NR SCHUYLER",10220003,Missouri,0.57,STREAM,41.539,-97.137,1,"<a href=http://maps.google.com/?q=41.5394252033,-97.1376468984+(06799750)&z=14>google map</a>"
NE,NEBRASKA,DODGE,6800000,06800000,"MAPLE CREEK NEAR NICKERSON, NEBR.",10220003,Missouri,368,STREAM,41.561,-96.54,S,"<a href=http://maps.google.com/?q=41.5611666667,-96.5408333333+(06800000)&z=14>google map</a>"
NE,NEBRASKA,DOUGLAS,6800500,06800500,"ELKHORN RIVER AT WATERLOO, NEBR.",10220003,Missouri,6900,STREAM,41.293,-96.283,S,"<a href=http://maps.google.com/?q=41.2933333333,-96.2838888889+(06800500)&z=14>google map</a>"
NE,NEBRASKA,LANCASTER,6803000,06803000,"SALT CREEK AT ROCA, NEBR.",10200203,Missouri,167,STREAM,40.657,-96.665,S,"<a href=http://maps.google.com/?q=40.6577777778,-96.6655555556+(06803000)&z=14>google map</a>"
NE,NEBRASKA,LANCASTER,6803530,06803530,"ROCK CREEK NEAR CERESCO, NEBR.",10200203,Missouri,120,STREAM,41.015,-96.544,S,"<a href=http://maps.google.com/?q=41.0158333333,-96.5441666667+(06803530)&z=14>google map</a>"
NE,NEBRASKA,CASS,6803555,06803555,"SALT CREEK AT GREENWOOD, NEBR.",10200203,Missouri,1050,STREAM,40.965,-96.454,S,"<a href=http://maps.google.com/?q=40.9655555556,-96.4544444444+(06803555)&z=14>google map</a>"
NE,NEBRASKA,SAUNDERS,6804000,06804000,"WAHOO CREEK AT ITHACA, NEBR.",10200203,Missouri,273,STREAM,41.147,-96.537,S,"<a href=http://maps.google.com/?q=41.1475,-96.5377777778+(06804000)&z=14>google map</a>"
NE,NEBRASKA,SAUNDERS,6804700,06804700,"WAHOO CREEK AT ASHLAND, NEBR.",10200203,Missouri,416,STREAM,41.053,-96.367,S,"<a href=http://maps.google.com/?q=41.0536111111,-96.3677777778+(06804700)&z=14>google map</a>"
NE,NEBRASKA,SARPY,6805500,06805500,"PLATTE RIVER AT LOUISVILLE, NEBR.",10200202,Missouri,85370,STREAM,41.015,-96.157,S,"<a href=http://maps.google.com/?q=41.0152777778,-96.1577777778+(06805500)&z=14>google map</a>"
IA,IOWA,FREMONT,6808495,06808495,"UNNAMED TRIB TO W NISHNABOTNA RIV NR RANDOLPH, IA",10240002,Missouri,4.52,STREAM,40.873,-95.594,1,"<a href=http://maps.google.com/?q=40.8735,-95.5945833333+(06808495)&z=14>google map</a>"
KS,KANSAS,NORTON,6847900,06847900,"PRAIRIE DOG C AB KEITH SEBELIUS LAKE, KS",10250015,Missouri,590,STREAM,39.769,-100.1,M,"<a href=http://maps.google.com/?q=39.7697269965,-100.1006874935+(06847900)&z=14>google map</a>"
KS,KANSAS,LOGAN,6860000,06860000,"SMOKY HILL R AT ELKADER, KS",10260003,Missouri,3555,STREAM,38.794,-100.858,M,"<a href=http://maps.google.com/?q=38.7947354272,-100.8584796105+(06860000)&z=14>google map</a>"
KS,KANSAS,LEAVENWORTH,6892350,06892350,"KANSAS R AT DESOTO, KS",10270104,Missouri,59756,STREAM,38.983,-94.964,S,"<a href=http://maps.google.com/?q=38.9833375195,-94.9646893328+(06892350)&z=14>google map</a>"
KS,KANSAS,JOHNSON,6893350,06893350,"TOMAHAWK C NR OVERLAND PARK, KS",10300101,Missouri,20.5,STREAM,38.906,-94.64,M,"<a href=http://maps.google.com/?q=38.9061111111,-94.64+(06893350)&z=14>google map</a>"
MO,MISSOURI,JACKSON,6893620,06893620,"ROCK CREEK AT KENTUCKY ROAD IN INDEPENDENCE, MO",10300101,Missouri,9.5,STREAM,39.111,-94.472,S,"<a href=http://maps.google.com/?q=39.1119444444,-94.4722222222+(06893620)&z=14>google map</a>"
IA,IOWA,DECATUR,6897937,06897937,"LONG CREEK AT 137TH STREET NEAR VAN WERT, IA",10280102,Missouri,97.5,STREAM,40.838,-93.857,1,"<a href=http://maps.google.com/?q=40.8381388889,-93.8571666667+(06897937)&z=14>google map</a>"
KS,KANSAS,OSAGE,6911900,06911900,"DRAGOON C NR BURLINGAME, KS",10290101,Missouri,114,STREAM,38.709,-95.838,M,"<a href=http://maps.google.com/?q=38.7091737175,-95.838320532+(06911900)&z=14>google map</a>"
KS,KANSAS,BOURBON,6917380,06917380,"MARMATON R NR MARMATON, KS",,,292,STREAM,37.817,-94.791,T,"<a href=http://maps.google.com/?q=37.8175411627,-94.7919095407+(06917380)&z=14>google map</a>"
MO,MISSOURI,DADE,6918440,06918440,"SAC RIVER NEAR DADEVILLE, MO",10290106,Missouri,257,STREAM,37.443,-93.684,T,"<a href=http://maps.google.com/?q=37.4430998588,-93.6849284952+(06918440)&z=14>google map</a>"
MO,MISSOURI,ST CLAIR,6919925,06919925,"BRUSH CREEK ABOVE COLLINS, MO",,,55.1,STREAM,37.834,-93.672,T,"<a href=http://maps.google.com/?q=37.8347575522,-93.6729848786+(06919925)&z=14>google map</a>"
MO,MISSOURI,POLK,6921070,06921070,"POMME DE TERRE RIVER NEAR POLK, MO",10290107,Missouri,276,STREAM,37.682,-93.37,T,"<a href=http://maps.google.com/?q=37.6822604924,-93.3701961925+(06921070)&z=14>google map</a>"
MO,MISSOURI,DALLAS,6923150,06923150,"DOUSINBURY CR ON JJ NEAR WALL STREET, MO",,,35.7,STREAM,37.594,-92.966,T,"<a href=http://maps.google.com/?q=37.594486103,-92.9668490411+(06923150)&z=14>google map</a>"
MO,MISSOURI,DALLAS,6923250,06923250,"NIANGUA RIVER AT WINDYVILLE, MISSOURI",,,377,STREAM,37.684,-92.924,T,"<a href=http://maps.google.com/?q=37.684206729,-92.9243495011+(06923250)&z=14>google map</a>"
MO,MISSOURI,MILLER,6926250,06926250,"LITTLE TAVERN CR. NR ST. ELIZABETH, MO",,,47.8,STREAM,38.268,-92.214,T,"<a href=http://maps.google.com/?q=38.2689260999,-92.2140648552+(06926250)&z=14>google map</a>"
MO,MISSOURI,COLE,6926500,06926500,"OSAGE RIVER NEAR ST. THOMAS, MISSOURI",,,14500,STREAM,38.338,-92.226,T,"<a href=http://maps.google.com/?q=38.3389245148,-92.2262893899+(06926500)&z=14>google map</a>"
MO,MISSOURI,OSAGE,6926900,06926900,"MARIES RIVER NEAR FREEBURG, MO",,,186,STREAM,38.333,-91.992,T,"<a href=http://maps.google.com/?q=38.3336518883,-91.9929507215+(06926900)&z=14>google map</a>"
MO,MISSOURI,WRIGHT,6927590,06927590,"WOODS FORK NR HARTVILLE, MO",,,45.6,STREAM,37.245,-92.567,T,"<a href=http://maps.google.com/?q=37.2453281542,-92.5679456959+(06927590)&z=14>google map</a>"
MO,MISSOURI,LACLEDE,6927780,06927780,"OSAGE FORK NEAR RUSS, MO",,,351,STREAM,37.588,-92.515,T,"<a href=http://maps.google.com/?q=37.5883770238,-92.5151700999+(06927780)&z=14>google map</a>"
MO,MISSOURI,TEXAS,6928730,06928730,"BIG PINEY RIVER AT SIMMONS, MO",,,106.5,STREAM,37.241,-92.009,5,"<a href=http://maps.google.com/?q=37.2418388889,-92.0097111111+(06928730)&z=14>google map</a>"
MO,MISSOURI,TEXAS,6928750,06928750,"WEST PINEY CREEK AT BADO, MO",,,18.75,STREAM,37.271,-92.124,5,"<a href=http://maps.google.com/?q=37.2718027778,-92.1241972222+(06928750)&z=14>google map</a>"
MO,MISSOURI,TEXAS,6928800,06928800,"WEST PINEY CREEK NEAR BADO, MO",,,28,STREAM,37.281,-92.104,5,"<a href=http://maps.google.com/?q=37.2811083333,-92.1047194444+(06928800)&z=14>google map</a>"
MO,MISSOURI,TEXAS,6929315,06929315,"PADDY CREEK ABOVE SLABTOWN SPRING, MO",,,34.2,STREAM,37.558,-92.048,T,"<a href=http://maps.google.com/?q=37.5580990565,-92.0487704022+(06929315)&z=14>google map</a>"
MO,MISSOURI,PULASKI,6930000,06930000,"BIG PINEY RIVER NR BIG PINEY, MO",,,551,STREAM,37.666,-92.05,T,"<a href=http://maps.google.com/?q=37.666153188,-92.0507160614+(06930000)&z=14>google map</a>"
MO,MISSOURI,MONTGOMERY,6934500,06934500,"MISSOURI RIVER AT HERMANN, MO",10300200,Missouri,522500,STREAM,38.709,-91.438,5,"<a href=http://maps.google.com/?q=38.7098055556,-91.4385+(06934500)&z=14>google map</a>"
MO,MISSOURI,DENT,7010330,07010330,"MERAMEC RIVER AT COUNTY ROAD 428 BELOW SALEM, MO",,,64.5,STREAM,37.659,-91.414,5,"<a href=http://maps.google.com/?q=37.6590888889,-91.4145+(07010330)&z=14>google map</a>"
MO,MISSOURI,DENT,7010335,07010335,"MERAMEC RIVER ABOVE COOK STATION, MO",,,93.9,STREAM,37.688,-91.425,5,"<a href=http://maps.google.com/?q=37.6888444444,-91.4251444444+(07010335)&z=14>google map</a>"
MO,MISSOURI,CRAWFORD,7014300,07014300,"HUZZAH CREEK NEAR SCOTIA, MO",,,486,STREAM,38.028,-91.213,T,"<a href=http://maps.google.com/?q=38.0289345997,-91.213474259+(07014300)&z=14>google map</a>"
MO,MISSOURI,JEFFERSON,7018100,07018100,BIG RIVER NEAR RICHWOODS MO,,,735,STREAM,38.159,-90.706,T,"<a href=http://maps.google.com/?q=38.1594966629,-90.7062407119+(07018100)&z=14>google map</a>"
MO,MISSOURI,ST LOUIS,7019000,07019000,"MERAMEC RIVER NEAR EUREKA, MO",,,3788,STREAM,38.505,-90.591,T,"<a href=http://maps.google.com/?q=38.5056094236,-90.5917919611+(07019000)&z=14>google map</a>"
IL,ILLINOIS,ALEXANDER,7022000,07022000,"MISSISSIPPI RIVER AT THEBES, IL",7140105,Upper Mississippi,713200,STREAM,37.221,-89.462,5,"<a href=http://maps.google.com/?q=37.2216,-89.462975+(07022000)&z=14>google map</a>"
KY,KENTUCKY,HICKMAN,7023800,07023800,OBION CREEK NEAR HICKMAN,,,303.01,STREAM,36.649,-89.122,M,"<a href=http://maps.google.com/?q=36.6495036791,-89.1225666626+(07023800)&z=14>google map</a>"
MO,MISSOURI,MISSISSIPPI,7024160,07024160,SPILLWAY DITCH AT HWY 102 NEAR EAST PRAIRIE,,,72.11,STREAM,36.748,-89.355,M,"<a href=http://maps.google.com/?q=36.7483895553,-89.3553508612+(07024160)&z=14>google map</a>"
TN,TENNESSEE,OBION,7026040,07026040,"OBION RIVER AT HWY 51 NEAR OBION, TN",8010202,Lower Mississippi,1875,STREAM,36.239,-89.217,F,"<a href=http://maps.google.com/?q=36.2397905575,-89.217846833+(07026040)&z=14>google map</a>"
TN,TENNESSEE,DYER,7027050,07027050,RUNNING REELFOOT BAYOU AT HWY 103,8010202,Lower Mississippi,289.13,STREAM,36.162,-89.51,M,"<a href=http://maps.google.com/?q=36.1622918072,-89.5100752629+(07027050)&z=14>google map</a>"
TN,TENNESSEE,TIPTON,7030050,07030050,"HATCHIE RIVER AT RIALTO, TN",8010208,Lower Mississippi,2308,STREAM,35.637,-89.603,F,"<a href=http://maps.google.com/?q=35.6373016137,-89.6039659918+(07030050)&z=14>google map</a>"
TN,TENNESSEE,FAYETTE,7030392,07030392,"WOLF RIVER AT LAGRANGE, TN",8010210,Lower Mississippi,210,STREAM,35.032,-89.246,F,"<a href=http://maps.google.com/?q=35.032589776,-89.2467359802+(07030392)&z=14>google map</a>"
TN,TENNESSEE,SHELBY,7031692,07031692,FLETCHER CREEK AT SYCAMORE VIEW ROAD AT MEMPHIS,8010210,Lower Mississippi,30.5,STREAM,35.169,-89.865,F,"<a href=http://maps.google.com/?q=35.1695336673,-89.8659198258+(07031692)&z=14>google map</a>"
AR,ARKANSAS,CRAIGHEAD,7040450,07040450,"ST. FRANCIS RIVER AT LAKE CITY, ARK.",8020203,Lower Mississippi,2374,STREAM,35.821,-90.432,F,"<a href=http://maps.google.com/?q=35.8211859142,-90.4323264169+(07040450)&z=14>google map</a>"
AR,ARKANSAS,CRAIGHEAD,7040496,07040496,COCKLE BURR SLOUGH DITCH NEAR MONETTE,8020203,Lower Mississippi,56.15,STREAM,35.86,-90.33,M,"<a href=http://maps.google.com/?q=35.860907056,-90.3303783654+(07040496)&z=14>google map</a>"
MO,MISSOURI,DUNKLIN,7041120,07041120,MAIN DITCH AT HWY 153 NEAR WHITE OAK,,,133.84,STREAM,36.324,-90.005,M,"<a href=http://maps.google.com/?q=36.3242302495,-90.0056480295+(07041120)&z=14>google map</a>"
MO,MISSOURI,NEW MADRID,7042500,07042500,"LITTLE RIVER DITCH 251 NEAR LILBOURN, MO.",8020204,Lower Mississippi,235,STREAM,36.555,-89.67,F,"<a href=http://maps.google.com/?q=36.5556157826,-89.6700805767+(07042500)&z=14>google map</a>"
MO,MISSOURI,SCOTT,7043300,07043300,ST. JOHNS DITCH NEAR SIKESTON,,,34.42,STREAM,36.935,-89.55,M,"<a href=http://maps.google.com/?q=36.9356064999,-89.5506353855+(07043300)&z=14>google map</a>"
MO,MISSOURI,STODDARD,7043500,07043500,"LITTLE RIVER DITCH NO 1 NEAR MOREHOUSE, MO.",8020204,Lower Mississippi,450,STREAM,36.834,-89.73,F,"<a href=http://maps.google.com/?q=36.8342194239,-89.7300831063+(07043500)&z=14>google map</a>"
MO,MISSOURI,DUNKLIN,7046515,07046515,ELK CHUTE NEAR GOBLER,,,88.33,STREAM,36.171,-89.959,M,"<a href=http://maps.google.com/?q=36.1717341076,-89.9595344211+(07046515)&z=14>google map</a>"
AR,ARKANSAS,CROSS,7047520,07047520,ST. FRANCIS RIVER AT COLDWATER,8020203,Lower Mississippi,5239.34,STREAM,35.364,-90.576,M,"<a href=http://maps.google.com/?q=35.3645296308,-90.5767733396+(07047520)&z=14>google map</a>"
AR,ARKANSAS,CRITTENDEN,7047700,07047700,TYRONZA RIVER NEAR TWIST,8020203,Lower Mississippi,533,STREAM,35.374,-90.468,F,"<a href=http://maps.google.com/?q=35.3748072338,-90.4681587157+(07047700)&z=14>google map</a>"
AR,ARKANSAS,ST. FRANCIS,7047947,07047947,"SECOND CREEK NEAR PALESTINE, AR",8020205,Lower Mississippi,43.22,STREAM,35.039,-90.911,M,"<a href=http://maps.google.com/?q=35.0392584574,-90.911227332+(07047947)&z=14>google map</a>"
AR,ARKANSAS,ST. FRANCIS,7047950,07047950,"L`ANGUILLE RIVER AT PALESTINE, AR",8020205,Lower Mississippi,786,STREAM,34.972,-90.886,F,"<a href=http://maps.google.com/?q=34.9723151983,-90.8862263437+(07047950)&z=14>google map</a>"
AR,ARKANSAS,MADISON,7049000,07049000,"WAR EAGLE CREEK NEAR HINDSVILLE, AR",11010001,Arkansas-White-Red,263,STREAM,36.2,-93.855,S,"<a href=http://maps.google.com/?q=36.2,-93.855+(07049000)&z=14>google map</a>"
AR,ARKANSAS,CARROLL,7050228,07050228,"PINEY CREEK NEAR CABANOL, AR",11010001,Arkansas-White-Red,42.5,STREAM,36.268,-93.635,S,"<a href=http://maps.google.com/?q=36.2681279503,-93.635190531+(07050228)&z=14>google map</a>"
AR,ARKANSAS,CARROLL,7050500,07050500,"KINGS RIVER NEAR BERRYVILLE, AR",11010001,Arkansas-White-Red,527,STREAM,36.427,-93.62,1,"<a href=http://maps.google.com/?q=36.4272222222,-93.6208333333+(07050500)&z=14>google map</a>"
MO,MISSOURI,CHRISTIAN,7052250,07052250,"JAMES RIVER NEAR BOAZ, MO.",,,464,STREAM,37.006,-93.364,T,"<a href=http://maps.google.com/?q=37.0069990454,-93.3640777668+(07052250)&z=14>google map</a>"
MO,MISSOURI,BARRY,7052790,07052790,"LITTLE FLAT CREEK NEAR MCDOWELL, MO",,,44.4,STREAM,36.821,-93.794,5,"<a href=http://maps.google.com/?q=36.8218055556,-93.7943055556+(07052790)&z=14>google map</a>"
AR,ARKANSAS,BOONE,7053203,07053203,"LONG CREEK SOUTHEAST OF DENVER, AR",11010001,Arkansas-White-Red,98.8,STREAM,36.364,-93.27,S,"<a href=http://maps.google.com/?q=36.3641666667,-93.2705555556+(07053203)&z=14>google map</a>"
AR,ARKANSAS,CARROLL,7053250,07053250,"YOCUM CREEK NEAR OAK GROVE, AR",11010001,Arkansas-White-Red,52.8,STREAM,36.454,-93.356,S,"<a href=http://maps.google.com/?q=36.4544444444,-93.3561111111+(07053250)&z=14>google map</a>"
AR,ARKANSAS,BOONE,7054410,07054410,"BEAR CREEK NEAR OMAHA, AR",11010003,Arkansas-White-Red,133,STREAM,36.449,-93.075,T,"<a href=http://maps.google.com/?q=36.4494444444,-93.075+(07054410)&z=14>google map</a>"
AR,ARKANSAS,NEWTON,7055646,07055646,"BUFFALO RIVER NEAR BOXLEY, AR",11010005,Arkansas-White-Red,57.4,STREAM,35.938,-93.405,T,"<a href=http://maps.google.com/?q=35.9388888889,-93.405+(07055646)&z=14>google map</a>"
AR,ARKANSAS,NEWTON,7055688,07055688,"LITTLE BUFFALO RIVER AT MURRAY, AR",,,45.2,STREAM,35.919,-93.321,T,"<a href=http://maps.google.com/?q=35.9192451328,-93.3212912119+(07055688)&z=14>google map</a>"
AR,ARKANSAS,NEWTON,7055696,07055696,"SHOP CREEK AT PARTHENON, AR",,,25.4,STREAM,35.952,-93.243,T,"<a href=http://maps.google.com/?q=35.9525780625,-93.2432336031+(07055696)&z=14>google map</a>"
AR,ARKANSAS,SEARCY,7055865,07055865,"BUFFALO RIVER NEAR EULA, AR",11010006,Arkansas-White-Red,603,STREAM,35.969,-92.886,S,"<a href=http://maps.google.com/?q=35.969797961,-92.8862805767+(07055865)&z=14>google map</a>"
AR,ARKANSAS,SEARCY,7055875,07055875,"RICHLAND CREEK NEAR WITTS SPRING, AR",11010005,Arkansas-White-Red,67.4,STREAM,35.797,-92.928,S,"<a href=http://maps.google.com/?q=35.7972222222,-92.9288888889+(07055875)&z=14>google map</a>"
AR,ARKANSAS,SEARCY,7055893,07055893,"CALF CREEK NEAR SILVER HILL, AR",11010005,Arkansas-White-Red,45.1,STREAM,35.967,-92.775,T,"<a href=http://maps.google.com/?q=35.9670196439,-92.7757220137+(07055893)&z=14>google map</a>"
AR,ARKANSAS,SEARCY,7056000,07056000,"BUFFALO RIVER NEAR ST. JOE, AR",11010005,Arkansas-White-Red,829,STREAM,35.983,-92.747,T,"<a href=http://maps.google.com/?q=35.9830555556,-92.7472222222+(07056000)&z=14>google map</a>"
AR,ARKANSAS,SEARCY,7056695,07056695,"WATER CREEK NEAR EVENING STAR, AR",11010005,Arkansas-White-Red,38.6,STREAM,36.049,-92.576,T,"<a href=http://maps.google.com/?q=36.0497950132,-92.5762738837+(07056695)&z=14>google map</a>"
